Label,Area,Perimeter,equivalent_diameter_area,axis_major_length,axis_minor_length,eccentricity,solidity,intensity_mean,intensity_max,intensity_min,intensity_median,intensity_std,Cluster
313,1424.0,142.46803743153546,42.580431088739246,46.998180966823746,38.77921662651537,0.5649550979460822,0.966078697421981,103.75210674157303,202.0,62.0,104.0,16.074385848084543,1
314,3098.0,225.48023074035524,62.805223585220475,86.14454448590637,46.270466111703975,0.8435020841676194,0.9732956330505812,102.29212395093609,188.0,63.0,102.0,16.992732162909014,1
315,2458.0,202.65180361560903,55.94303174622403,75.50963947382702,42.51070753622964,0.826467896981748,0.9700078926598263,117.346623270952,176.0,91.0,115.0,11.726207269602485,1
316,1812.0,191.92388155425118,48.03238548167387,69.73476410842616,36.30727682125853,0.8537713338474135,0.9193302891933028,101.77649006622516,144.0,80.0,101.0,7.480455714890634,1
317,881.0,138.46803743153546,33.49214891450948,54.9820922655084,21.88373592560716,0.9173786038323717,0.886317907444668,105.01702610669693,218.0,74.0,96.0,26.809428445698288,1
318,646.0,104.08326112068522,28.679483013103898,40.27255089007269,20.849407275785413,0.8555575956910266,0.934876989869754,82.343653250774,149.0,59.0,79.0,14.001089573828816,0
319,192.0,68.04163056034261,15.635280380893438,30.793563758076203,8.152965153827035,0.9643137921783369,0.8930232558139535,97.67708333333333,191.0,62.0,94.0,26.837859915171865,0
320,1016.0,127.53910524340094,35.96680938658481,41.776924517761174,33.492929224132446,0.597714776374001,0.9548872180451128,81.71948818897638,157.0,58.0,78.0,14.063937735212683,0
321,501.0,103.59797974644665,25.25654394235911,42.19207756385262,16.61929852267281,0.9191549341423599,0.9027027027027027,89.11177644710578,173.0,70.0,85.0,12.80544891809484,0
322,439.0,95.04772721475248,23.642169108157916,35.88233455975352,17.38813393129993,0.8747427451695313,0.8977505112474438,82.36674259681094,132.0,67.0,81.0,7.574377507657275,0
323,451.0,84.08326112068522,23.96311821686732,33.952001603948446,17.039309594832407,0.8649461644360826,0.9555084745762712,136.3059866962306,198.0,86.0,139.0,20.68911331680851,1
324,802.0,111.49747468305833,31.955251757380985,41.11255891163355,25.285026981291008,0.7885118693297678,0.9651022864019254,113.48877805486285,177.0,96.0,112.0,8.893972222711925,1
325,1198.0,139.05382386916236,39.05561386782603,52.88964707014536,29.466209506160315,0.8304278219513525,0.9545816733067729,87.28130217028381,179.0,63.0,84.0,14.803278783603552,0
326,2177.0,214.36753236814712,52.648290465013666,89.97490130040828,33.14083286702214,0.9296934551657932,0.9085976627712855,107.41616903996325,203.0,85.0,103.0,14.746875923212434,1
327,744.0,117.63961030678928,30.77808020788433,48.74946954616734,20.67816653531852,0.9055815814292244,0.9230769230769231,80.73924731182795,139.0,66.0,77.0,11.927503568179906,0
328,447.0,101.2193000900063,23.85661494212072,40.047599067303054,16.45665099823747,0.9116681247415458,0.8799212598425197,82.76957494407159,139.0,67.0,81.0,9.576872100935251,0
329,620.0,107.11879502661796,28.096414677602564,36.17538245603938,24.640503226771568,0.7321531117992401,0.8908045977011494,84.38064516129032,140.0,64.0,81.0,13.749613938388766,0
330,776.0,140.39696961967,31.433006326383836,61.393161012684494,17.96599806973346,0.9562231700915114,0.8818181818181818,86.53350515463917,183.0,63.0,80.0,20.824967941769962,0
331,2699.0,202.55129855222071,58.62144258921136,65.29719099692558,53.70509911565824,0.568805868021042,0.970863309352518,115.66061504260837,191.0,87.0,113.0,13.280220430367534,1
332,1302.0,143.29646455628165,40.715573031030544,49.017408004355474,35.15659395930755,0.6968399068087939,0.9608856088560885,108.27035330261137,164.0,81.0,106.0,10.95153531161859,1
333,301.0,79.49137802864846,19.576646877473273,34.14042630736889,11.642973364856806,0.940051735209192,0.9318885448916409,84.88039867109634,140.0,69.0,80.0,12.595640013487484,0
334,979.0,164.12489168102783,35.30582833323309,70.90702133663135,20.28861516526655,0.9581908529431409,0.842512908777969,93.96016343207354,195.0,66.0,88.0,19.933890902444833,0
335,2376.0,193.37972567696687,55.00197413085049,70.17879916887078,44.32787991512289,0.775260170861596,0.9523046092184368,116.84469696969697,206.0,93.0,115.0,12.792202439702907,1
336,402.0,92.2193000900063,22.623931952327283,37.004642408404635,15.104781459832534,0.9128987294692659,0.9370629370629371,77.22139303482587,128.0,59.0,73.0,13.233202627890094,0
337,3861.0,282.8355697996826,70.11403484483306,115.6386051290795,47.07828739216807,0.9133766128841239,0.888403129314312,111.86635586635586,192.0,85.0,111.0,9.77065467249232,1
338,785.0,112.08326112068522,31.614759885488656,39.67939095496302,26.293892088166032,0.748921557115706,0.9561510353227771,84.62420382165605,181.0,61.0,80.0,17.702284574121222,0
339,1281.0,140.75230867899737,40.38588685179197,46.79178029912639,36.319585070786204,0.6304918895041469,0.9726651480637813,112.78922716627635,165.0,93.0,112.0,7.747936258420996,1
340,868.0,111.39696961966999,33.244126170349574,36.18572906747407,31.061521835588568,0.5129951778748585,0.9612403100775194,83.80299539170507,180.0,66.0,80.0,14.752150206938966,0
341,2111.0,180.12489168102786,51.844080461861104,61.957622171356704,44.39551065455783,0.6975394378814699,0.9621695533272562,110.37375651350071,160.0,88.0,108.0,10.798795178836889,1
342,573.0,89.94112549695427,27.010484244701136,28.767626533039675,25.852654644197596,0.43862170546689766,0.9581939799331104,82.78359511343804,147.0,63.0,79.0,15.040907905953311,0
343,1091.0,131.63961030678928,37.2706901372387,47.63392435265883,30.573884634685776,0.766829330586896,0.9595426561125769,79.24289642529789,158.0,55.0,74.0,17.560805256401267,0
344,2675.0,225.62236636408616,58.360224315594955,87.37745429139878,40.58925906975145,0.885558522566565,0.9598134194474345,105.043738317757,169.0,81.0,104.0,8.727438365150665,1
345,1196.0,195.48023074035524,39.022999570807656,86.76665981866873,19.238344720626973,0.9751092186157788,0.8742690058479532,78.11789297658864,156.0,62.0,76.0,11.652951780238316,0
346,275.0,64.38477631085024,18.712051592547777,22.46255382164129,16.38179668371964,0.6842008833442456,0.9450171821305842,79.62181818181818,133.0,57.0,78.0,9.751954413143709,0
347,411.0,77.35533905932738,22.875783109789968,26.43448261784837,20.111810217877558,0.6489661939476161,0.9426605504587156,84.27250608272506,156.0,63.0,79.0,17.38510978216821,0
348,2977.0,273.82337649086287,61.5665016439669,116.85547731306715,33.58899066165265,0.9577985118430657,0.9242471282210494,108.78703392677191,203.0,78.0,109.0,17.78091373783206,1
349,2205.0,183.4802307403552,52.985782962423364,60.5883415534687,48.17660565205959,0.6064174288400284,0.972651080723423,117.39138321995465,175.0,97.0,115.0,10.939023661930333,1
350,1862.0,189.03657992645927,48.69057436811434,80.74668512674484,29.89181799964648,0.9289550613034875,0.9708029197080292,111.92749731471535,166.0,70.0,110.0,11.394385244998174,1
351,897.0,117.74011537017762,33.79490896018868,42.483395531715644,27.364630810342305,0.7649199762386609,0.9603854389721628,78.29319955406912,215.0,42.0,74.0,18.955968710159794,0
352,2212.0,190.99494936611666,53.069820736028305,69.6513960805734,41.661118957018296,0.8013934179201305,0.9477292202227935,110.74276672694394,182.0,84.0,109.0,11.723236887600576,1
353,783.0,112.18376618407356,31.574460621325464,41.32630433457258,25.167423500441583,0.7931757176994536,0.9714640198511166,93.65772669220945,203.0,64.0,89.0,22.997369796677827,0
354,1011.0,120.95331880577403,35.878199226372125,39.967330824544156,32.63870053605335,0.5771551970938245,0.9646946564885496,112.14638971315529,159.0,94.0,112.0,6.759126469120972,1
355,1123.0,134.91168824543144,37.813331098140345,50.01542996615527,29.419600068750718,0.808707877540323,0.9288668320926385,90.30988423864649,225.0,62.0,83.0,24.218215444000645,0
356,3599.0,240.40916292848974,67.69334621291705,87.09722710260371,54.09737105668258,0.7837196482332275,0.9734920205572085,107.2745207001945,183.0,74.0,106.0,15.474999992577436,1
357,1066.0,130.66904755831214,36.84119100528216,47.35266814898352,29.34676245216209,0.7848001920213125,0.9594959495949595,78.6313320825516,177.0,54.0,76.0,13.253485983727664,0
358,1195.0,145.53910524340094,39.00668219624068,43.403069902966735,39.66516172485679,0.4059862720618579,0.9469096671949286,107.84267782426778,162.0,85.0,106.0,10.039937964725347,1
359,2549.0,218.8944443027283,56.96918113796204,81.47532708932786,42.101366010118596,0.8561438195020109,0.9374770136079441,76.80776775205963,222.0,49.0,69.0,25.355439564237262,0
360,730.0,107.53910524340094,30.487126261041215,41.41441627253897,23.241274163620282,0.8276883525954439,0.9554973821989529,79.43561643835616,151.0,61.0,75.0,16.00759554183459,0
361,870.0,114.84062043356593,33.282403818227905,40.18682240183036,28.033863790252404,0.7164986616798341,0.9539473684210527,114.03103448275863,147.0,93.0,113.0,6.752961212441693,1
362,285.0,65.698484809835,19.04923279949934,23.590529757640258,15.87724219042861,0.7396110191566965,0.95,85.08421052631579,133.0,71.0,81.0,11.797112187127775,0
363,2347.0,187.6812408671319,54.66528342095582,63.104319758024836,48.08401041463105,0.6476046418447613,0.9714403973509934,112.37494674051982,169.0,95.0,110.0,9.364148669356315,1
364,1122.0,131.39696961967,37.796491493164446,45.5762097369082,32.477802333368,0.7015662004404144,0.9540816326530612,85.3048128342246,178.0,63.0,79.0,19.276017305107068,0
365,2314.0,186.16652224137044,54.27961225466857,66.10112924741574,44.9133888628425,0.733708130342886,0.9743157894736842,114.052290406223,194.0,92.0,111.0,13.11778752499551,1
366,324.0,81.66904755831214,20.310825007719227,35.452669532942856,12.331405644183267,0.9375586289207746,0.8617021276595744,76.79320987654322,168.0,50.0,74.0,15.118783291495753,0
367,543.0,94.22539674441617,26.29389801439097,32.879225634704035,22.223554788960584,0.7369797831850665,0.905,83.09944751381215,136.0,67.0,81.0,9.470573776205965,0
368,1005.0,124.95331880577405,35.77157729900708,44.667854915472226,28.97645635830636,0.7610362300773905,0.9626436781609196,111.16019900497513,166.0,93.0,111.0,7.255891958925588,1
369,3133.0,225.92388155425118,63.15900168349136,83.29673219824231,49.239880589320066,0.8065702851749889,0.9720757058641017,108.98755186721992,198.0,64.0,113.0,20.33757961894005,1
370,1832.0,179.86500705120545,48.296737425573774,71.20975822962744,34.07715568453976,0.8780624019765381,0.9531737773152965,109.36189956331877,168.0,92.0,107.0,9.892298308480877,1
371,2584.0,200.79393923933998,57.358966026207796,70.20096139011544,48.54247030784504,0.7223968382691662,0.9674279296143766,108.27670278637771,177.0,81.0,106.0,11.415715457518205,1
372,869.0,112.71067811865476,33.26327050028088,36.24678708199951,31.303762954862407,0.5041285499835263,0.9709497206703911,82.37629459148447,140.0,64.0,79.0,12.490638688815226,0
373,1793.0,161.82337649086284,47.77989643888051,50.819367938342104,45.92934521806934,0.42800493627155645,0.9744565217391304,113.6084774121584,178.0,92.0,111.0,12.406463222655828,1
374,2292.0,191.78174593052023,54.02096848940227,71.64316111234788,41.36586378337524,0.81647027228384,0.9691331923890063,106.3760907504363,179.0,80.0,104.0,11.004199772858499,1
375,357.0,81.94112549695429,21.320096563347295,34.46917616505009,13.575269777092052,0.9191798882150177,0.9248704663212435,103.93557422969188,178.0,81.0,103.0,11.584728454035238,1
376,2490.0,203.3380951166243,56.30600737390776,70.80700176264183,47.119022604069585,0.7464360908310517,0.9632495164410058,111.54578313253012,185.0,90.0,109.0,11.796590629971064,1
377,1537.0,170.22539674441617,44.23764437962249,71.35212481155041,27.69219327908329,0.9216147094302584,0.9746353836398225,97.22901756668836,195.0,53.0,95.0,21.455911519040594,0
378,577.0,97.39696961966999,27.104597715372734,32.3348629559711,23.742366726807095,0.67886266665198,0.9072327044025157,82.33448873483536,138.0,67.0,80.0,11.136185781080506,0
379,1109.0,133.9827560572969,37.57688990737918,49.64367159122,30.255952251270323,0.7928149582211295,0.9651871192341166,92.10369702434626,183.0,59.0,85.0,21.19630169270885,0
380,1208.0,149.53910524340094,39.21827851958926,59.40072312012512,26.378916332542943,0.8959851098736688,0.945226917057903,113.18294701986756,174.0,96.0,112.0,7.6413051001091885,1
381,216.0,55.698484809834994,16.583719174624104,18.482138343304527,15.18594396870158,0.5699849391398765,0.9310344827586207,84.94444444444444,143.0,70.0,81.0,11.344221349422417,0
382,1453.0,154.12489168102786,43.01182463579279,55.29292845390874,34.35051653143354,0.7836155147000398,0.9374193548387096,102.33929800412939,205.0,65.0,98.0,19.29664335202295,1
383,444.0,81.74011537017762,23.77642441290137,30.42944352220914,19.219762307866148,0.775280344991469,0.9673202614379085,86.50675675675676,164.0,64.0,81.0,16.641353281236558,0
384,1112.0,130.12489168102786,37.62768095093692,45.47079147954174,31.517941896296506,0.720796268681296,0.9577950043066322,91.93165467625899,148.0,71.0,89.0,10.7234197807612,0
385,243.0,78.42640687119285,17.58969042850512,36.93904486879796,8.556586505025939,0.9728014095449478,0.9169811320754717,82.63374485596708,146.0,62.0,76.0,16.936142871349716,0
386,4704.0,290.5512985522207,77.39068948157914,107.32195642057049,59.60400084013454,0.831599598492106,0.9539647130399513,114.24553571428571,190.0,78.0,116.0,15.588494131500969,1
387,1804.0,167.7228714274745,47.92623643373464,56.5275709522446,41.74363541157822,0.6742917562081713,0.9678111587982833,115.53769401330376,184.0,95.0,113.0,12.07282128382432,1
388,571.0,90.59797974644667,26.963304323539017,30.016688207022696,25.059300473145267,0.5504841524337053,0.9661590524534687,91.18563922942207,186.0,62.0,85.0,21.072899996408566,0
389,778.0,108.9116882454314,31.473486711896992,35.54207951457106,29.017591795456735,0.577445538431317,0.9557739557739557,73.80205655526993,168.0,51.0,70.0,15.28493372100165,0
390,564.0,94.42640687119285,26.797520467958073,34.07066769228012,21.45349568492557,0.7768575287276267,0.9368770764119602,84.3936170212766,129.0,66.0,83.0,8.843860015106666,0
391,2371.0,191.37972567696687,54.94407120488134,65.99858844736784,46.65378692165842,0.7073228185446778,0.9705280392959476,115.85111767186841,180.0,95.0,113.0,10.642110249390049,1
392,1512.0,169.16652224137044,43.87639674858871,58.88141175508851,36.53151081196097,0.7842656368665656,0.9368029739776952,83.82076719576719,166.0,60.0,80.0,15.22043556113523,0
393,2111.0,191.36753236814712,51.844080461861104,69.07181848586492,41.03845001847201,0.8043603668133951,0.9526173285198556,85.64377072477498,247.0,42.0,82.0,26.60203861274311,0
394,289.0,63.698484809834994,19.182445840623714,20.948945322768452,18.177180031929545,0.4971065479866857,0.956953642384106,77.9204152249135,139.0,65.0,75.0,10.393165432959373,0
395,523.0,98.5685424949238,25.805121233904135,39.30435325852055,17.845598370013434,0.8909832479878192,0.947463768115942,111.848948374761,156.0,93.0,110.0,8.605555024980422,1
396,302.0,65.35533905932738,19.60913925979463,23.599426429777356,16.51559543148738,0.7143090698113624,0.9526813880126183,82.03311258278146,133.0,69.0,78.0,11.504918164309453,0
397,519.0,113.4386001800126,25.70625067405882,51.12101800620875,14.616823038686004,0.9582517311215931,0.8621262458471761,82.96531791907515,157.0,64.0,79.0,14.083112485131604,0
398,1381.0,146.61017305526644,41.93261035613285,52.223829445734495,34.72947115509157,0.746832707941289,0.9637124912770412,110.94569152787835,166.0,97.0,110.0,7.435697158057952,1
399,1914.0,182.12489168102786,49.36578256872974,71.84792625871964,34.52718350076227,0.8769622766945296,0.9661786976274609,113.95402298850574,182.0,81.0,112.0,12.223834444995418,1
400,2579.0,212.89444430272832,57.30344479934853,78.65392621295793,43.55291841902128,0.8326972911741961,0.9530672579453068,112.31640170608763,210.0,91.0,110.0,11.996926971905157,1
401,791.0,110.46803743153546,31.735350634355903,40.405065557403006,25.386997407395032,0.777961261310705,0.9530120481927711,84.67888748419722,157.0,64.0,82.0,12.459615543649718,0
402,304.0,67.11269837220809,19.67396303746374,23.572834027457606,17.082474497920625,0.6890983494112857,0.9440993788819876,75.83881578947368,139.0,60.0,71.0,13.872196489372211,0
403,1383.0,188.06601717798213,41.962963317296,73.50408655091034,33.15394581759799,0.8924991800045936,0.7632450331125827,124.12509038322487,215.0,69.0,121.0,25.21900257040721,1
404,1998.0,181.6812408671319,50.43741280419581,62.627653864746215,43.174272464276115,0.7243995896901958,0.9190432382704692,110.51951951951952,173.0,89.0,107.0,12.257716793528871,1
405,1299.0,144.2670273047588,40.66863863729614,45.74484671885038,38.364283588660896,0.5446583225300697,0.9643652561247216,109.75365665896844,169.0,92.0,109.0,9.301848224588454,1
406,1215.0,138.8528137423857,39.33174350131485,53.11592803993608,29.651720220218568,0.8296759133511223,0.9696727853152434,114.89053497942386,154.0,99.0,114.0,7.06410628856785,1
407,1060.0,124.81118318204307,36.73736405104852,43.610095041883454,31.12715378889503,0.70039007565765,0.9671532846715328,84.1632075471698,150.0,63.0,81.0,11.031890526086892,0
408,5469.0,302.8944443027283,83.44667201366754,118.9968850093089,58.78025062769608,0.8694820055546036,0.9795808704997313,124.1684037301152,237.0,86.0,120.0,19.247252739229637,1
409,2477.0,204.10764773832474,56.15883147207568,71.30080885871998,46.22831229037305,0.7613372480080761,0.9425418569254186,115.5159467097295,167.0,94.0,113.0,10.887812316843867,1
410,738.0,122.36753236814712,30.653723819701746,51.48203167410355,18.574813998106787,0.9326424828471097,0.952258064516129,85.01355013550136,143.0,62.0,82.0,12.454680147889782,0
411,2827.0,224.5512985522207,59.99540143182897,81.79080284894597,46.36140839205315,0.8238353927911846,0.9373342175066313,106.48425893172976,178.0,79.0,104.0,14.378604569803198,1
412,2745.0,237.76450198781714,59.11888488713248,96.96291142600477,37.93929106452691,0.9202732432119052,0.9317718940936863,111.23606557377049,196.0,86.0,109.0,15.816997952482994,1
413,1511.0,162.95331880577402,43.861884958296436,56.354495294565844,37.17465999111395,0.7515664383065395,0.9533123028391167,109.73858371939113,165.0,93.0,107.0,8.68470210626095,1
414,152.0,50.2842712474619,13.911592676604096,21.85336689307492,9.063237103485584,0.9099447219996663,0.926829268292683,84.51973684210526,134.0,65.0,80.0,15.197372693095776,0
415,955.0,127.05382386916239,34.870385217575105,47.83596334846478,27.163155028567783,0.8231392173978224,0.963673057517659,87.91832460732984,166.0,66.0,82.0,17.63806062279449,0
416,970.0,125.39696961966999,35.1431694414876,46.47833481512703,27.43005894838542,0.8072799344268816,0.9623015873015873,76.58350515463917,185.0,57.0,71.0,18.34985704830619,0
417,834.0,108.8111831820431,32.586527589007176,35.54097368330572,30.40099990377836,0.5180027921619256,0.9708963911525029,127.60791366906474,240.0,60.0,116.0,41.69698831158356,1
418,3223.0,237.4213562373095,64.05974596173036,92.13787044155258,45.900312262617355,0.8670794463723422,0.9690318701142514,114.97548867514737,186.0,65.0,119.0,20.337633061021897,1
419,439.0,81.01219330881976,23.642169108157916,29.82365001094347,18.90250185753532,0.7734894819092519,0.9481641468682506,97.54669703872437,224.0,66.0,91.0,22.636616008291693,0
420,2491.0,204.45079348883237,56.31731266613571,77.69459068762727,42.136721910631515,0.8401604559087652,0.9670031055900621,102.31272581292653,173.0,68.0,100.0,11.983385169019845,1
421,450.0,83.01219330881975,23.936536824085962,28.572221032672868,21.463455420631124,0.6600745437125723,0.9554140127388535,80.18222222222222,153.0,55.0,71.0,19.97025887429036,0
422,1815.0,173.4386001800126,48.07213094605148,59.93961494874375,39.99996143835112,0.7447553078293854,0.9608258337744838,80.3465564738292,224.0,35.0,78.0,25.729649916707814,0
423,558.0,94.91168824543142,26.654599339742866,36.90006167677099,19.50398188189273,0.8488945065313671,0.9457627118644067,81.87096774193549,144.0,66.0,80.0,11.145720177491677,0
424,686.0,103.39696961966999,29.554057719513263,40.84364468055168,21.563376120115908,0.8492758515102073,0.9648382559774965,83.70991253644316,150.0,67.0,80.0,13.389177594935957,0
425,1060.0,126.71067811865476,36.73736405104852,45.28008519238977,30.520509669063888,0.7386964390181889,0.9689213893967094,114.76981132075471,185.0,97.0,113.0,8.490496016482757,1
426,184.0,53.698484809834994,15.306079714651624,21.320600121675678,11.622856818430463,0.8383406063028499,0.9387755102040817,84.84239130434783,158.0,63.0,79.0,17.030412270633686,0
427,2169.0,216.40916292848976,52.55146594083335,87.99860862871387,34.41935466782468,0.920333224394043,0.8948019801980198,64.76671277086214,216.0,33.0,59.0,26.06073302394871,0
428,2208.0,179.92388155425118,53.02181546095191,62.87810247166411,44.9853767724744,0.6986763412404028,0.9726872246696036,99.74230072463769,172.0,81.0,99.0,10.370019520309192,1
429,2386.0,199.58073580374355,55.117597496063794,68.44490477848814,46.92934968102769,0.7279299826014736,0.9521149241819633,94.68440905280805,206.0,53.0,95.0,19.364000785247082,0
430,549.0,93.84062043356595,26.438769072322643,34.601053578183986,20.64601468641091,0.8024737242186758,0.9498269896193772,80.18397085610201,161.0,55.0,75.0,16.4624880731422,0
431,1873.0,171.58073580374355,48.83418543693506,62.664825112614885,38.87421837284671,0.7843239216875223,0.9694616977225673,116.5125467164976,180.0,96.0,114.0,12.002134423812386,1
432,925.0,153.3380951166243,34.318312587888485,66.60436475866433,19.049489886261732,0.9582267425448084,0.9024390243902439,102.55783783783784,167.0,88.0,99.0,11.663394141184733,1
433,1891.0,188.30865786510142,49.06827874599019,68.17176364447333,38.32902860150173,0.826972753866758,0.9197470817120622,109.61025912215759,165.0,84.0,108.0,9.83619840354293,1
434,1364.0,150.22539674441617,41.6737176049697,52.981449728768176,34.04208867173483,0.7662618308360681,0.9393939393939394,115.12096774193549,184.0,96.0,113.0,11.220041254366784,1
435,669.0,100.66904755831214,29.185565874723483,36.87918916481255,23.576440665462382,0.7689669976512877,0.9653679653679653,119.36322869955157,218.0,73.0,113.0,27.44590372767878,1
436,1653.0,165.53910524340094,45.87662768172073,61.12199622926597,34.938844428125826,0.8205151863983964,0.9627256843331392,114.2183908045977,189.0,95.0,113.0,9.229485383015325,1
437,2080.0,207.1543289325507,51.46200786064549,88.82893056743833,30.75089134249031,0.9381677298255527,0.9424558223833258,97.19663461538461,232.0,45.0,90.0,27.683640132429815,0
438,493.0,93.1543289325507,25.05408341078227,37.92798501771121,18.015786461834598,0.8799858867301498,0.928436911487759,83.97971602434077,153.0,65.0,80.0,12.971790047600727,0
439,2330.0,191.82337649086284,54.46694538188211,67.92739463257733,45.473639761427236,0.742861821888445,0.9660033167495854,106.3519313304721,166.0,83.0,104.0,11.082976473610227,1
440,606.0,96.5685424949238,27.777385840094972,36.96583384989933,21.44005043014319,0.8146190397569608,0.9680511182108626,109.56765676567657,168.0,85.0,108.0,9.921700561597563,1
441,870.0,125.88225099390856,33.282403818227905,45.532771647329696,27.151807536005446,0.8027516307279328,0.9034267912772586,83.1287356321839,127.0,68.0,80.0,10.63596055944472,0
442,813.0,114.8111831820431,32.173649930800316,42.297907400384474,24.987600701834825,0.8068527199363755,0.9632701421800948,89.31242312423124,181.0,68.0,83.0,18.550905480015494,0
443,2121.0,186.06601717798213,51.96673045693062,62.573053375092506,45.50131383721743,0.6864562934576312,0.9472979008485931,111.81423856671381,183.0,87.0,110.0,12.5413565734774,1
444,2441.0,206.16652224137044,55.74923971408518,80.58014414106788,39.29269835965379,0.8730545300799234,0.95426114151681,105.03605079885293,215.0,71.0,104.0,14.661395039985704,1
445,566.0,93.01219330881975,26.844991754889815,29.532144092881776,24.81454445172636,0.5421907517869212,0.9355371900826446,83.88339222614842,163.0,64.0,78.0,16.87641128174922,0
446,1880.0,183.78174593052023,48.925354818356766,75.10368076777951,32.07821396922833,0.9041953901743097,0.9690721649484536,125.09893617021277,225.0,76.0,121.0,20.815062031589157,1
447,449.0,88.32590180780451,23.90992587997897,36.989852711285096,16.111851830515374,0.9001524849992933,0.9412997903563941,107.42761692650335,154.0,86.0,103.0,15.648555121622486,1
448,928.0,113.9827560572969,34.37391885593249,39.682350026422135,29.97701366568623,0.6552358691142586,0.9727463312368972,141.8081896551724,239.0,75.0,142.0,33.58657524038174,1
449,2575.0,218.3086578651014,57.25898905580716,83.70661893828014,42.09012704375587,0.8643858270475584,0.9446074834922964,116.41320388349514,186.0,92.0,114.0,11.485953448814533,1
450,1117.0,131.0538238691624,37.71218067772237,47.95152622211795,30.32730079039627,0.7745950897327832,0.9490229396771452,112.77618621307073,160.0,98.0,112.0,7.565177642349931,1
451,1890.0,175.82337649086284,49.055302868797554,63.98231152803981,38.73878587077365,0.7958750764972929,0.9682377049180327,117.43121693121694,182.0,84.0,115.0,13.03721896775759,1
452,545.0,96.32590180780451,26.34227689249097,40.21635427020644,17.562822593141046,0.8996030853251483,0.9611992945326279,83.31743119266055,131.0,66.0,81.0,10.03554091589603,0
453,755.0,113.87615433949868,31.004771508189638,41.98760972719753,23.25492156879416,0.8326151352913437,0.9309494451294698,108.63576158940397,159.0,82.0,107.0,9.580114229923993,1
454,1584.0,177.9655121145938,44.90892382211466,70.96070124541716,30.139932449827306,0.905314820598382,0.9456716417910448,99.91161616161617,162.0,65.0,99.0,15.431209894307155,0
455,2202.0,184.8528137423857,52.94972594364232,58.88902947069932,48.911871125324524,0.5569038625302284,0.9704715733803437,115.56039963669392,201.0,90.0,112.0,14.305072156240268,1
456,1215.0,140.22539674441617,39.33174350131485,49.662779397111606,32.32186953400009,0.7592262052906157,0.9447900466562986,73.80823045267489,156.0,57.0,70.0,13.919531166584198,0
457,519.0,91.7401153701776,25.70625067405882,36.74442031491763,18.221908373693797,0.8683741898490677,0.9453551912568307,80.13872832369943,164.0,65.0,75.0,15.14248394295998,0
458,594.0,107.53910524340094,27.500987065425246,42.78138990802945,19.100355127464226,0.8948015418888186,0.9013657056145675,83.81818181818181,154.0,66.0,82.0,10.507201605713282,0
459,2254.0,203.92388155425118,53.571279001280686,81.65468677605524,36.806856964794484,0.8926440056196976,0.9490526315789474,117.45785270629992,184.0,96.0,115.0,11.445590898837745,1
460,1374.0,147.39696961967,41.82620153045354,52.38828846432824,34.323785043492265,0.7554723767864368,0.9682875264270613,119.83551673944687,165.0,95.0,119.0,6.290679942278312,1
461,1497.0,150.95331880577402,43.65821341361255,53.073022773584704,36.30627483442506,0.7294055489250932,0.9596153846153846,100.31529726118904,170.0,64.0,100.0,11.152887230771702,1
462,1701.0,160.99494936611666,46.5379465124377,55.1650306839443,40.347966304277264,0.6819435971673536,0.974785100286533,107.75426219870664,175.0,80.0,105.0,11.943510031102946,1
463,1560.0,156.36753236814712,44.56740613707347,53.46180920154916,38.56239698424696,0.6926151010160093,0.9695463020509634,105.97692307692307,172.0,71.0,106.0,14.881221371476986,1
464,218.0,59.21320343559643,16.66031874701878,23.369160017577446,12.283990236431611,0.8507011637993881,0.9356223175965666,82.60550458715596,144.0,62.0,73.5,19.93338371208666,0
465,323.0,66.52691193458118,20.279456919490165,22.50428866921722,18.628024607138904,0.5610905506498991,0.9613095238095238,80.6532507739938,168.0,48.0,71.0,23.371224407363464,0
466,1527.0,178.64570696119915,44.09350048261754,55.8154543545779,40.95651757463331,0.6793822538558653,0.8222940226171244,82.35559921414539,186.0,47.0,79.0,21.17538187136143,0
467,1157.0,141.98275605729688,38.381481905452574,49.792530202083086,32.379673398096116,0.7596845351650041,0.9175257731958762,81.9256698357822,208.0,59.0,77.0,17.636089138717693,0
468,457.0,82.66904755831214,24.121991458915023,29.345497827078212,20.367029290672917,0.7199338131338391,0.9520833333333333,85.40919037199124,166.0,66.0,80.0,15.437775247623719,0
469,211.0,67.21320343559643,16.39065416446578,27.87145157305556,10.750100390423716,0.9226230290823683,0.9336283185840708,76.75829383886256,218.0,43.0,64.0,34.296910517168506,0
470,2216.0,197.9655121145938,53.11778262628365,68.12346238758332,44.39021882194785,0.7585505057373609,0.9618055555555556,109.13492779783394,212.0,51.0,109.0,18.373342610344405,1
471,539.0,88.18376618407356,26.196872229566885,30.87683813302695,22.880101719928494,0.6714919932966261,0.9676840215439856,84.57513914656772,163.0,64.0,79.0,17.783782133852988,0
472,1493.0,147.53910524340094,43.59984679204272,54.28090754153761,35.10870742676562,0.7626625300738513,0.9720052083333334,142.4166108506363,240.0,74.0,127.0,42.73986225864656,1
473,1581.0,156.0243866176395,44.866376276965944,53.650224687093974,38.36559348196885,0.6990161070238085,0.968156766687079,112.55534471853258,172.0,93.0,111.0,8.883332912189953,1
