Label,Orientation.Orientation,Size.Area,Size.ConvexHullArea,Size.MajorAxisLength,Size.MinorAxisLength,Size.Perimeter,Shape.Circularity,Shape.Eccentricity,Shape.EquivalentDiameter,Shape.Extent,Shape.FractalDimension,Shape.MinorMajorAxisRatio,Shape.Solidity,Shape.HuMoments1,Shape.HuMoments2,Shape.HuMoments3,Shape.HuMoments4,Shape.HuMoments5,Shape.HuMoments6,Shape.HuMoments7,Shape.WeightedHuMoments1,Shape.WeightedHuMoments2,Shape.WeightedHuMoments3,Shape.WeightedHuMoments4,Shape.WeightedHuMoments5,Shape.WeightedHuMoments6,Shape.WeightedHuMoments7,Nucleus.Intensity.Min,Nucleus.Intensity.Max,Nucleus.Intensity.Mean,Nucleus.Intensity.Median,Nucleus.Intensity.MeanMedianDiff,Nucleus.Intensity.Std,Nucleus.Intensity.IQR,Nucleus.Intensity.MAD,Nucleus.Intensity.Skewness,Nucleus.Intensity.Kurtosis,Nucleus.Intensity.HistEnergy,Nucleus.Intensity.HistEntropy,Nucleus.Gradient.Mag.Mean,Nucleus.Gradient.Mag.Std,Nucleus.Gradient.Mag.Skewness,Nucleus.Gradient.Mag.Kurtosis,Nucleus.Gradient.Mag.HistEntropy,Nucleus.Gradient.Mag.HistEnergy,Nucleus.Gradient.Canny.Sum,Nucleus.Gradient.Canny.Mean,Nucleus.Haralick.ASM.Mean,Nucleus.Haralick.ASM.Range,Nucleus.Haralick.Contrast.Mean,Nucleus.Haralick.Contrast.Range,Nucleus.Haralick.Correlation.Mean,Nucleus.Haralick.Correlation.Range,Nucleus.Haralick.SumOfSquares.Mean,Nucleus.Haralick.SumOfSquares.Range,Nucleus.Haralick.IDM.Mean,Nucleus.Haralick.IDM.Range,Nucleus.Haralick.SumAverage.Mean,Nucleus.Haralick.SumAverage.Range,Nucleus.Haralick.SumVariance.Mean,Nucleus.Haralick.SumVariance.Range,Nucleus.Haralick.SumEntropy.Mean,Nucleus.Haralick.SumEntropy.Range,Nucleus.Haralick.Entropy.Mean,Nucleus.Haralick.Entropy.Range,Nucleus.Haralick.DifferenceVariance.Mean,Nucleus.Haralick.DifferenceVariance.Range,Nucleus.Haralick.DifferenceEntropy.Mean,Nucleus.Haralick.DifferenceEntropy.Range,Nucleus.Haralick.IMC1.Mean,Nucleus.Haralick.IMC1.Range,Nucleus.Haralick.IMC2.Mean,Nucleus.Haralick.IMC2.Range,Cluster
429,1.0805903029050459,217.0,238.0,27.901931759873264,10.27717910919809,63.35533905932737,0.6793649845022767,0.9296942570378018,16.622063085174787,0.5318627450980392,1.1111962106682232,0.36833217132220425,0.9117647058823529,0.2546481009145052,0.03756109536258752,0.000595497164369199,0.0001164849034584708,1.973584637266029e-08,7.962543824918211e-06,2.3488527268972038e-08,0.001764486168927536,1.8703333054886407e-06,1.9003408116228135e-10,2.458339441304652e-11,1.47986918568283e-22,-5.405555437248303e-15,1.6737383199898334e-21,89.0,215.0,149.05990783410138,147.0,2.059907834101381,25.690305618199297,35.0,17.0,0.35970649979768293,-0.2366077904369983,0.1422625241563847,2.0852464414576546,23.59258828421895,13.61067144301396,0.8271855543440084,0.389331251733223,1.9979907726856216,0.15470704410796576,57.0,0.2626728110599078,0.0075789451714025,0.002198719939743022,10.417355664488017,9.947440087145967,0.7488574216177265,0.24326364324720273,20.782090559557503,0.40655086745476865,0.34833248291905533,0.10998565007266692,42.39273965141612,0.35990196078431325,72.71100657374183,10.952968175701471,5.011319378621763,0.10198461550285387,7.365304828712857,0.42042930344892415,0.004421024449063393,0.0021302987766457357,2.8133870663095304,0.5722218392727001,-0.21537582101630406,0.10664298222351881,0.9041816048871554,0.10320241987422296,0
430,-0.6290062764608256,247.0,265.0,29.11192853760743,10.872040599965857,66.76955262170047,0.6962254341024996,0.9276476701939348,17.733870630789692,0.5416666666666666,1.2075187496394213,0.3734565570233904,0.9320754716981132,0.24435871710173776,0.03405510838751232,6.86177261891573e-05,2.1578620343608448e-05,8.255777508389697e-10,3.892679481591129e-06,8.876164986820414e-11,0.0017285768729334802,1.8292937344537464e-06,1.2322168119446377e-11,3.4607908430308506e-12,2.0461397064839177e-23,4.26033546397036e-15,9.596191489879373e-24,57.0,231.0,143.63967611336034,141.0,2.6396761133603377,38.32890533931907,55.0,27.0,0.062333663380438005,-0.5348752680797326,0.12721073939910504,2.1629279362298908,34.5017314593749,17.467522204743194,0.4412817517604138,-0.409272512666071,2.0558672646109346,0.14166762280974937,74.0,0.29959514170040485,0.005096962707275315,0.002266244180901816,23.827713815789473,22.56984649122807,0.6819720389558306,0.302421131980618,37.471223881356465,0.8504364457091356,0.2722914527026947,0.12112194967047482,42.50991776315789,0.28243421052629003,126.05718170963712,23.83602443780569,5.344621118496566,0.11046998618409809,8.038008648148994,0.4238550778084962,0.002762164500134657,0.0017585398872730078,3.363005603417945,0.6278725467179394,-0.19970833671946392,0.09638863749806281,0.9074899222858872,0.0855018195774998,0
431,0.4995981290589932,373.0,389.0,27.441457785714128,17.50974020291658,73.35533905932738,0.8710743754610112,0.7699732495406537,21.792621462004423,0.7173076923076923,0.9534452978042592,0.6380761670771024,0.9588688946015425,0.17755104011038264,0.005595947549090379,0.00022644029986531905,1.6251775286236337e-05,9.288626446104444e-10,1.1055308070128223e-06,-3.304414374331396e-10,0.001014276354277605,1.6862400784267463e-07,4.523919444838371e-11,8.953055143352037e-12,1.405403004740166e-22,3.4963388764123526e-15,1.127582070037671e-22,66.0,255.0,174.32707774798928,173.0,1.3270777479892786,47.85545978120606,69.0,34.0,-0.03935303805511123,-0.6524206730726565,0.1245678471059233,2.1676768336150554,33.65646657951151,19.423743244239763,0.5890722491271146,-0.25027597032496596,2.0440896543036358,0.14417554931035226,113.0,0.30294906166219837,0.0055410208749837875,0.0026589607736585766,21.762136243386244,18.633791208791216,0.6615593288355148,0.2879433728273624,32.125346541008724,0.26002545509982156,0.2991279060047072,0.1531612261014904,44.31205993080994,0.2584249084249137,106.73924992064872,17.982658839177475,5.220208876572682,0.055191662999220625,7.894075845156841,0.5059613564285792,0.002975668695355909,0.0020516253530504904,3.299509089529243,0.6384799102330172,-0.1819562226811952,0.11366217275099125,0.8841409775191538,0.11244528674916943,0
432,1.2138729202503937,136.0,145.0,16.981961230308166,10.42217075715714,43.21320343559643,0.9151996556918408,0.7895236870380306,13.159049284959082,0.7083333333333334,1.0000000000000002,0.6137200889704312,0.9379310344827586,0.18244882836352533,0.006824867976346179,0.00038959484129049175,2.3938972586469793e-05,5.086685922285466e-10,1.32002635927111e-07,2.2552239053660443e-09,0.0018834303186886223,6.2199523591666e-07,4.2626490656539947e-10,2.3734276999543744e-11,-2.0457127400769167e-21,-1.4727844249838418e-14,1.230518888535e-21,36.0,186.0,97.72058823529412,94.0,3.720588235294116,26.15583704297542,40.0,17.5,0.41777444253339036,0.28107824597632947,0.16468425605536333,1.9395759531849186,30.690761403422552,20.580901049458458,1.2175406058772078,1.2476936405716703,1.8958722931011067,0.18414792387543252,32.0,0.23529411764705882,0.0074024424295357355,0.0012073260966992683,27.93477210595777,24.91746794871795,0.7360616718956549,0.2502826024512105,53.499603241110435,4.319622453618138,0.26281337754065115,0.11260685440211449,32.46531509238311,1.4350961538461569,186.0636408584839,42.19595776319011,5.249264483160947,0.12210540527610725,7.449457214092673,0.17140747030364079,0.002587713071122962,0.0017356496355707585,3.4181967293991598,0.6723055583458089,-0.31304972794801816,0.04535717448373022,0.9677453410905259,0.012435365013132693,1
433,-1.0113894037606899,481.0,496.0,28.79797547886716,21.36977251095204,80.66904755831214,0.9288403676361511,0.6703355105407673,24.747287144606645,0.7157738095238095,0.9999999999999993,0.7420581535890896,0.969758064516129,0.16709856663867928,0.0023446964074492586,5.745050201428673e-05,1.1417503775833047e-06,-5.91948403554948e-12,-4.5463632309021546e-08,7.104070748763512e-12,0.0009566247539007481,8.030295656544502e-08,8.96541749809544e-12,5.488600024782745e-13,-7.0443226105320735e-25,-1.357186707080413e-16,9.930461141664902e-25,64.0,255.0,172.65904365904365,174.0,-1.3409563409563532,40.92775652257361,61.0,30.0,-0.1587843240885776,-0.5104209674684239,0.12961130008947058,2.13782730398315,29.764266037435924,16.3815951152789,0.9541986904407628,1.349486654346446,1.906887565148271,0.17181374561831944,155.0,0.32224532224532226,0.005666570383572325,0.0018735306839491655,17.529564347290638,10.156147372742199,0.681427298437457,0.1839512031483479,27.500473590456977,0.15314413176730568,0.29293489174520804,0.08557764292864445,45.12630695812807,0.2482040229885243,92.47233001453776,9.973197162738643,5.181794181013948,0.056216762124849495,7.847889024130932,0.3581014275299381,0.003260720889566098,0.0012887055980177926,3.1711055243760247,0.40295148514972157,-0.16850930278854592,0.07991103347574394,0.8692643130946262,0.09279235944587894,0
434,-1.0425849980728437,651.0,670.0,34.82687013281422,23.869378349616632,96.42640687119285,0.8798302398072005,0.7281926694316864,28.79025779013781,0.7824519230769231,1.0849625007211556,0.6853724798866341,0.9716417910447761,0.17114613153274327,0.003812773917294952,1.226255623248168e-05,6.760408611221916e-07,1.6834194052290967e-12,3.1995773381675813e-08,-9.771812224884224e-13,0.0009448520341181427,1.1718941104277017e-07,1.9203639780755783e-12,2.364017198577286e-13,1.4531637039621861e-25,1.5541623500588845e-17,-6.522290651920331e-26,48.0,255.0,180.54224270353302,183.0,-2.45775729646698,45.71604047678498,60.0,30.0,-0.46710536062837493,-0.1972404182910612,0.13500911984634298,2.100405609830263,30.52357941622979,18.016495933859737,0.7397533020537347,0.4061455492607724,1.862077504685899,0.17435305721317318,203.0,0.3118279569892473,0.004952058673263548,0.001718163353863808,18.9295923983424,14.125489672364672,0.6858256513896654,0.232563780681177,30.097264218998035,0.28279246814787484,0.28776776764855894,0.1195758405850812,44.6542994042994,0.1918058793058819,101.45946447765016,13.339589388049944,5.2283704149078085,0.09065273129037887,8.007649493922072,0.4037727283931982,0.0031041314456135886,0.0014239388850746165,3.223394962116329,0.49511283955605645,-0.1643078447194036,0.09066312570413505,0.8677531120469884,0.11132301921601051,0
435,-0.7300403431776774,214.0,223.0,18.98444679421753,14.416968072573422,52.87005768508881,0.9620642326388097,0.6506130227175406,16.50676414605009,0.740484429065744,1.1111962106682232,0.7594094380966995,0.9596412556053812,0.1659632559836675,0.001985250348668498,6.438315536993939e-05,9.73018156894157e-07,6.400528182275341e-12,3.4909243918168276e-08,-4.283015026274235e-12,0.001064806589275573,8.864795616458747e-08,1.9162968838935908e-11,2.393118138799091e-12,-1.6205309925907294e-23,-6.485558369273503e-16,1.565468639353332e-25,72.0,255.0,142.11682242990653,134.0,8.116822429906534,46.49359715938245,67.5,32.5,0.5803895427659926,-0.5758489887040956,0.12014149707398022,2.193647438449991,35.77083807722231,19.709833004998245,0.5047767352596678,-0.3713145450308257,2.107399390280868,0.134072844789938,61.0,0.2850467289719626,0.004955021846357558,0.0007813330306076643,25.225970780469048,16.400038446751246,0.6829361480178745,0.21661992585003853,39.93621622901517,1.7175036170396538,0.24808636170040418,0.07049170290735851,39.021818531334105,0.6460976547481607,134.51889413559144,23.270052914911275,5.338666286276479,0.08899972968822123,7.901036790490953,0.2005473866514329,0.0027085610554568136,0.0012535543105075524,3.377770735082169,0.47410046236931347,-0.2335748323302804,0.044987757126027844,0.9351995913174806,0.027744820881659193,0
436,-0.41520903220439387,232.0,245.0,26.76281221479543,11.048971256531225,62.52691193458118,0.7456995622981223,0.9107999769584876,17.186959427966244,0.6186666666666667,1.0995356735509152,0.4128479162747688,0.9469387755102041,0.2258426410215671,0.02562141411567053,7.321245774461978e-06,6.907445049364303e-07,-3.8943997556933845e-14,-4.450330545725491e-08,-1.552859342115503e-12,0.0013308928340101678,9.023971282825935e-07,1.9758025596923107e-12,9.1253100136631e-13,3.413216358176123e-25,-7.444319459646673e-17,-1.1768028817986845e-24,77.0,255.0,166.04310344827587,167.5,-1.4568965517241281,38.464469104253304,54.25,27.5,-0.005801441668802047,-0.6573686624735058,0.12630053507728894,2.157954224845939,32.6818476369871,16.96774522840937,0.5337489763820681,-0.3826547735929813,2.1334307740866274,0.13135404280618315,76.0,0.3275862068965517,0.005823103509204471,0.0016955277777777784,20.53422435897436,15.915000000000001,0.623692456907766,0.295282684332908,27.313342305021365,0.3185708611111977,0.27074814578265066,0.11383985437531174,43.741083333333336,0.1563333333333361,88.71914486111092,17.189283444443845,5.101096688358488,0.12760620442064585,7.753065039914734,0.3176018571656636,0.0029238560645751164,0.001457074652777781,3.259359748765867,0.5039436693259658,-0.19355752702399032,0.07698821479942816,0.8967946812751122,0.06709973690071946,0
437,1.154712161453849,612.0,632.0,29.866054445227036,26.095022241474716,90.42640687119285,0.9405258522783918,0.4864019405973121,27.914558950087667,0.7816091954022989,1.0849625007211554,0.8737351727973235,0.9683544303797469,0.1606343335282196,0.00046446158101998326,2.9490400816946734e-06,1.8375187350539567e-08,4.244713539216272e-15,3.8602225698074285e-10,5.28434740028062e-16,0.0008677293008453599,1.5721262232811244e-08,1.039949465079525e-12,5.92170851044351e-13,4.521549717563772e-25,6.882247155542707e-17,-1.0726571603897248e-25,71.0,255.0,178.48039215686273,176.5,1.9803921568627345,41.85410320866723,61.25,31.5,-0.01802607029055647,-0.7753673785312332,0.12040240932974497,2.1698369388351972,30.15158447503586,17.08596372052672,0.8529153289845213,0.6726754249083235,1.9298740743125542,0.16634627707292066,193.0,0.315359477124183,0.005341146427623938,0.0019214280105352092,17.90461290518762,14.448002189381498,0.64502135323838,0.2864073718341048,25.214571441811472,0.2216975639021257,0.2932365111282469,0.1144165188097433,45.58082466703156,0.23326035394998712,82.95367286205885,14.578655815563252,5.111677182208205,0.09935134260444478,7.856418912493863,0.45595253126198365,0.0031789342071701487,0.0017315859697152212,3.1919088539308906,0.5631928068134542,-0.14581281655745099,0.10423499421970404,0.8330236719907134,0.1595705770855982,0
438,-0.3097608092140283,93.0,111.0,16.54731222549668,8.292788472021968,41.798989873223334,0.668900066841583,0.8653568290506113,10.881694613449236,0.5284090909090909,1.2223924213364492,0.5011562215671588,0.8378378378378378,0.23023110385065337,0.0189882475472959,0.0038764628831088246,0.0003992358643822312,1.1122096444191223e-07,-3.2654939872055044e-06,4.840500048758329e-07,0.001870963012044744,1.2839634775444062e-06,2.339805129200166e-09,3.6074741326949823e-10,2.1195333939883058e-19,9.39442183730789e-14,2.5480007188201683e-19,90.0,222.0,129.98924731182797,125.0,4.989247311827967,27.938678867348315,38.0,18.0,0.8028927502199915,0.24640164607472004,0.1515782171349289,2.0101697153527405,24.27091861902427,12.653272505072588,0.9389945697816421,0.6813648880966752,2.0115008576371354,0.15944039773384203,20.0,0.21505376344086022,0.007116664873008305,0.0013512925777662997,15.814742090017823,13.942234848484846,0.7468648127687563,0.22343449681690697,31.244960664006314,0.11003411243098071,0.27647423005468524,0.1327516164312108,39.6283422459893,0.7443181818181657,109.16510056600737,14.1967114325073,5.121366402040179,0.1409833070272306,7.374694586811316,0.25853316549710925,0.003635822398091346,0.0018610117958706407,3.0496725311478685,0.598772860958213,-0.28242628656697033,0.06834571197554398,0.953525997103185,0.030450012643517876,1
439,-0.8884626536364169,355.0,369.0,28.503565774512957,16.231223916457154,73.01219330881976,0.8368496274441174,0.8220291699778425,21.260292528114064,0.6431159420289855,1.1111962106682232,0.5694453825482646,0.962059620596206,0.1894200513535488,0.009342196921981167,0.00044532408952511896,2.21095652811612e-05,-1.8387424763803562e-09,-1.8789108934429855e-06,-1.1966772734361108e-09,0.0011561361398058872,3.366252695900901e-07,1.260529567480348e-10,1.0308761534920525e-11,-2.0281766745043867e-22,-4.9224409628037704e-15,3.113812214054348e-22,74.0,255.0,161.3718309859155,159.0,2.3718309859154942,35.67122635409717,41.5,21.0,0.33255247828096957,0.235956750447476,0.1506288434834358,2.06206753836352,25.650565530597166,15.24838603567391,0.850756927189942,0.47064800934463236,1.9375952680713735,0.16451497718706606,94.0,0.2647887323943662,0.006900675465415252,0.0019871772869918198,12.29677536231884,8.391304347826084,0.7194048483898038,0.18885825480654772,21.880632109520448,0.252400120773018,0.32333775869122605,0.11110482659366577,43.43542723429951,0.21301328502413241,75.22575307576346,7.528228465623897,5.032072403077673,0.10509119845988124,7.551786214926926,0.3708537005114554,0.004039730168116706,0.0016236342961803347,2.9212827446118816,0.44287428557570907,-0.19907170487592643,0.08589191517356026,0.8973245038760973,0.07878503980197393,0
440,1.0485676084320288,99.0,107.0,12.615900900199849,10.033061736816508,35.798989873223334,0.9707413148556564,0.6062539346885464,11.227230955528665,0.6923076923076923,0.807354922057605,0.7952711277763425,0.9252336448598131,0.16402985059244624,0.0013638952035440921,4.880771440460679e-05,4.896745250691357e-07,8.178985271318059e-13,1.0906483375372422e-08,-2.2498413120512343e-12,0.0014264501633945862,1.449284959459923e-07,3.038202420861302e-11,6.3049102600945e-12,-5.527875633845777e-23,-2.2463813586715174e-15,6.752014698983306e-23,66.0,182.0,119.81818181818181,121.0,-1.181818181818187,23.441896205390808,31.5,16.0,-0.0909628396218403,-0.35303975153949185,0.1447811447811448,2.060471916848919,23.61273699595772,15.811364824718197,1.2211590747705385,1.3090909021527057,1.9008744670012852,0.17681869197020714,22.0,0.2222222222222222,0.009396918987328577,0.0012853031084799314,14.923305860805861,14.3467365967366,0.7348077102884517,0.26648285699926977,28.340562336414123,1.9242892039002868,0.30062854119905863,0.092480470989934,35.03086496836497,0.9865967365967379,98.43894348485054,20.722606307833303,4.995154944845892,0.1605680629077666,7.067833458969743,0.12723964489402384,0.003928094418658542,0.0012174172467004606,2.977825912683495,0.5234381070903389,-0.3224422588377001,0.04909479077872719,0.9661146984689626,0.014944201907712173,1
441,-0.9949669684283153,211.0,226.0,23.982832048694778,11.225345270156168,57.941125496954285,0.7898024293021427,0.8836979931985924,16.39065416446578,0.5910364145658263,1.1609640474436813,0.46805753579744924,0.9336283185840708,0.20769686300655182,0.017701597581766565,1.9010348431574716e-05,3.598814413316691e-06,2.839199561394395e-11,4.3558234505938497e-07,8.94233730224651e-12,0.0014348447530301172,8.14067480952706e-07,2.323725744641569e-11,1.7148830653821247e-11,3.4195214107110465e-22,1.54671644917709e-14,-1.6067145183922208e-23,82.0,234.0,144.14218009478674,141.0,3.142180094786738,28.446985247206243,33.0,16.0,0.5500231711750698,0.2033225433411232,0.16502324745625663,1.9766451136731162,23.91613074916773,14.656565031395301,0.8542225780227309,0.24392765954856488,1.99126678559898,0.15662271736933134,49.0,0.23222748815165878,0.007312223385305917,0.0019694515424179826,13.060026030614265,8.666822284469344,0.7210741594825744,0.19083070357500187,23.479119169344216,0.6929376628405635,0.32225443410133886,0.08925679268966269,40.756380329909746,0.4835045129162907,80.8564506467622,11.270505708940163,5.031638261506077,0.15001377397671956,7.468957894680665,0.3319647452681824,0.003920898925547631,0.0018167412813588275,2.9570394318690845,0.4719025599738691,-0.21617931425680675,0.08748316701537359,0.9109679226258174,0.06530138569630928,0
442,-1.1339977036786266,99.0,106.0,12.184576741859772,10.35294511440296,34.970562748477136,1.0172783843869913,0.5273047698614156,11.227230955528665,0.75,1.0000000000000002,0.8496762204989614,0.9339622641509434,0.1613935498233019,0.0006791695952451275,1.97091274667679e-05,2.2340943124191924e-07,-3.2823549435511775e-13,-3.4592935575471676e-09,3.347136549716769e-13,0.0015763325222110164,8.56462886443533e-08,4.4151100525579206e-11,1.3269013753199125e-11,-7.611432399114923e-23,-3.4746782606688872e-15,-3.120157289519853e-22,56.0,158.0,97.05050505050505,96.0,1.050505050505052,23.833756613055748,34.5,19.0,0.37960140214706084,-0.6242976472885213,0.12376288133863893,2.1633971484528116,20.543761683725858,9.303758191630838,0.6108260798571142,-0.345280113901838,2.1578838813852936,0.1286603407815529,20.0,0.20202020202020202,0.010915165342931587,0.0007486879527599227,16.68350573038073,12.381944444444446,0.5668543302905726,0.3858680489334834,19.715205049365274,3.2659684558655044,0.2844926889461823,0.08956134565929841,26.775968822843822,0.9109848484848513,62.17731446708038,25.44581826790636,4.587669876267961,0.2564968000621537,6.8061555840863335,0.1333302951347468,0.0034077969425092996,0.0014044624751300876,3.101405533141595,0.4810375064557526,-0.25099902585608963,0.07687410544865855,0.9239902962880681,0.051208862090158735,1
443,-0.45728264780844025,229.0,239.0,20.46931043611694,14.357774069143227,55.45584412271571,0.9357303282329202,0.7127390396057233,17.075475271404667,0.7532894736842105,1.2924812503605776,0.7014292989474501,0.9581589958158996,0.17061636079440162,0.003374614048858216,0.00012886375457550495,4.999350956211411e-06,7.587599231282459e-11,1.6475318043515204e-07,1.017080678228574e-10,0.0011223233278735273,1.527183924604089e-07,3.5236385635721924e-11,9.199098327732465e-12,1.1204584126424579e-22,3.3164361409363008e-15,-1.2196644391412829e-22,79.0,249.0,155.05240174672488,153.0,2.0524017467248825,30.74513993467572,42.0,21.0,0.0619652113346996,-0.027663903123854805,0.15356305181060617,2.003602396978888,23.326102544178195,13.441159702928125,1.065981322481843,1.378075256555416,1.8801951415353644,0.1757212867794283,74.0,0.3231441048034934,0.007705587506960403,0.001626436439577563,12.70923471362229,9.901644736842107,0.6784925722393791,0.2537991158606978,19.79824616249283,0.3196398891967078,0.32560140750838346,0.10088776737467281,40.703289473684215,0.45723684210526017,66.48374993634894,10.841464248615694,4.934441591886231,0.15189429179413505,7.341132810927233,0.28155393626195657,0.003822934738893532,0.0012959538932652333,2.9538160501407074,0.4738719854170914,-0.2168307639527846,0.07111324493320803,0.9099599644741694,0.057038731357598405,0
444,0.3263340758143855,375.0,392.0,27.797688123358665,17.24585479009171,73.35533905932738,0.875745015543912,0.7842807487406043,21.850968611841584,0.7309941520467836,1.0437314206251695,0.6204060824612192,0.9566326530612245,0.1783551620740741,0.0062750679145465345,6.547839805399806e-05,4.1480451177644015e-06,6.017902512001679e-11,2.719652500175516e-07,3.243203010709959e-11,0.0011083272454734717,2.6528672096335093e-07,5.523393224609764e-12,4.509126161624891e-14,1.0577950701063008e-26,2.041440694647858e-17,-1.9861888867825193e-26,57.0,255.0,158.17333333333335,158.0,0.17333333333334622,51.74361753448976,82.5,41.0,0.054164532783666335,-1.0171529681741265,0.10789688888888889,2.255986682184809,37.11143023997685,21.943360701512105,0.6017855999919809,-0.33135395135747103,2.1245524165032217,0.13247288888888892,113.0,0.30133333333333334,0.004960464752571114,0.002741095075787802,29.942571707045392,26.268908382066275,0.6518156074431727,0.30758849157438733,43.02062799084706,0.6526952561172266,0.2596400595906065,0.13052708575490962,42.00867446393762,0.35779727095517444,142.13994025634264,27.850338936196295,5.411786385771208,0.0798413492372978,8.178305896329686,0.48590735618728687,0.0024046354783050093,0.001470730903905856,3.5108308023252013,0.6213207615418583,-0.18420484572962553,0.10465641173860157,0.8927035619882142,0.10731738105102984,0
445,-0.5636066968122588,521.0,537.0,26.862604475088705,24.76709871659817,83.25483399593904,0.9445580832269229,0.3872096087299007,25.75573339679963,0.7421652421652422,1.1239637567217922,0.9219917130360974,0.9702048417132216,0.160149795828068,0.00016844633341811334,3.3493648847098215e-05,9.315659114023617e-08,-1.9594963510316017e-14,3.106966760771686e-10,-1.6338055156537362e-13,0.0008286969740133876,1.4107717645835904e-09,5.014333023843844e-12,1.3036329752379518e-12,-3.315376402152715e-24,-1.4860668737586382e-17,-3.4261821240302713e-25,93.0,255.0,184.89251439539348,183.0,1.8925143953934764,36.660290922604844,55.0,28.0,-0.08240246571995109,-0.6839818142255951,0.12324961962268044,2.160085566669478,22.10456922380738,13.000639148837108,0.8014162041987845,0.6624458388425252,1.8164323163942744,0.18110381261489605,145.0,0.2783109404990403,0.007780302679455322,0.0024240489015875666,10.321319755347535,5.78996517885407,0.7348842295209999,0.14699281211279036,19.448456624925427,0.1352127271103427,0.34868617209723085,0.09042631759694841,47.126113127270536,0.21298934261893976,67.47250674435452,5.249114270413429,4.9629438655927895,0.03978222118731889,7.39566136918522,0.3571307952281373,0.004488510721394693,0.0014887491226405342,2.813798691819266,0.38329701591504683,-0.18382068863019269,0.08261209407453923,0.8745531829301256,0.08603789521805238,0
446,-1.4290815707096438,150.0,159.0,17.948367022509295,10.87601791418832,47.04163056034261,0.8517975553666082,0.7954940358549826,13.81976597885342,0.6578947368421053,0.7369655941662072,0.6059614170218692,0.9433962264150944,0.18351318518518517,0.00721481160594787,0.00017281916835014678,8.84816748232798e-06,2.1621149328815185e-10,-4.403075346693513e-08,2.7012684457212696e-10,0.001357593065832119,4.0644412051128825e-07,7.642296963812233e-11,3.3556625332590693e-12,5.090609297873473e-23,1.373578444610921e-15,1.7213775609796697e-23,60.0,221.0,137.26,136.0,1.259999999999991,35.19894505994937,50.75,26.0,0.1340208832299321,-0.563199630371042,0.12693333333333331,2.155403906529619,32.74626444097504,17.210670096243593,0.7977891584405786,0.28182626745001516,2.0423295502266905,0.14808888888888888,48.0,0.32,0.005587627184103984,0.0007916637071761733,25.186133603238865,18.481781376518224,0.587184343140116,0.3059181245222329,30.52975339924518,0.4513101209112165,0.2262462886223855,0.07214459162427633,38.28916160593792,0.6255060728744937,96.93287999374184,19.72985042279697,5.121490052195426,0.14521800565359388,7.7059186556863075,0.17143445735176233,0.0027528006117409146,0.001274210055073841,3.3558261526527104,0.4857437588725908,-0.24550553978700868,0.03978955578318785,0.9400911123687351,0.021958379949586382,1
447,-0.9088010237677261,190.0,203.0,23.350628127812996,10.69866379665323,57.11269837220809,0.7319781308503158,0.8888622342363305,15.553633450087505,0.59375,1.1609640474436813,0.4581745612191915,0.9359605911330049,0.21701093453856252,0.02008098077542644,0.0004769697635290188,2.356698561078412e-05,-1.8089715940698912e-09,-2.659029238909187e-06,-1.7235893116690717e-09,0.0015279721592992618,9.220030744584229e-07,1.302941360117232e-10,1.5790189630586716e-11,7.1547682038486775e-22,8.845589313620167e-15,-3.251066363903555e-23,58.0,253.0,131.81578947368422,130.0,1.8157894736842195,31.438038695317974,31.5,16.0,0.7053574279985905,1.7400613760977892,0.20886426592797783,1.812796503349734,22.00969034698942,13.978314192768234,0.9681109012316957,0.4961598590828893,1.9226083011789254,0.1713573407202216,36.0,0.18947368421052632,0.008302256516500595,0.002684960051729023,12.13281906512605,11.877205882352941,0.845002394341441,0.15776178464489476,39.33361720204604,1.9267452506621794,0.3538082866140571,0.13064457614648506,40.03378632703082,0.40610119047618554,145.2016497430575,19.21448961937699,5.262473991193593,0.061553151152323515,7.395969013373946,0.39873647671310586,0.004267501519171929,0.0019829181816338674,2.896365675597104,0.5866486343733661,-0.30304706054161,0.09808833626879415,0.9615659851817918,0.035022075293409394,0
448,-0.10654166374659284,380.0,393.0,23.330966251950066,20.79526841052076,70.8700576850888,0.9507534020815237,0.4533821943552586,21.996159369293583,0.8260869565217391,0.8502198590705455,0.8913162097940386,0.9669211195928753,0.160654140545269,0.0003386737868308281,5.962089844789932e-06,3.175804684720124e-09,3.3544440594193145e-16,-1.3155617797350505e-11,2.800798639851603e-16,0.000919498919460602,1.070616718585279e-08,1.2140009886125509e-12,1.7408531093773246e-13,-4.8948612017772065e-26,1.6825068185347432e-17,6.331533126355684e-26,91.0,250.0,175.1578947368421,174.5,0.6578947368421098,27.980092844160954,35.0,17.5,-0.08462284470914659,0.1856146606842919,0.16554016620498616,1.9715832342043769,21.951666120125026,12.334803641175027,0.7689340320716819,0.5937933353601244,1.9824342301862485,0.1561357340720222,123.0,0.3236842105263158,0.010037327125636014,0.00259348383335691,10.516061723602483,6.3439958592132495,0.580805441246658,0.2573983148631472,12.548606085731805,0.3237068966513448,0.34146717925384457,0.11349926860428666,44.01054930124223,0.2969979296066185,39.6783626193249,7.088547563322891,4.634969883797704,0.10833352583327649,7.0740130912154235,0.2927631473038028,0.004371196663317481,0.0016081254098993096,2.8278231868350208,0.39357754132308775,-0.14888319605154565,0.07897648800160421,0.8186570585922551,0.121090862347624,0
